,Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%,Time
904,23.46,31.59,28.94,100.99,30.61,2021-04-29 08:35:54
905,23.46,31.65,28.87,100.99,31.32,2021-04-29 08:36:28
906,23.46,31.69,28.8,100.99,31.68,2021-04-29 08:37:02
907,23.46,31.74,28.78,100.99,31.72,2021-04-29 08:37:36
908,23.46,31.8,28.72,100.99,31.98,2021-04-29 08:38:09
909,23.46,31.84,28.72,100.99,32.09,2021-04-29 08:38:43
910,23.46,31.89,28.71,100.99,32.06,2021-04-29 08:39:17
911,23.46,31.94,28.74,101.0,31.8,2021-04-29 08:39:51
912,23.46,31.98,28.71,101.0,31.95,2021-04-29 08:40:26
913,23.46,32.03,28.69,100.99,31.59,2021-04-29 08:41:00
914,23.96,32.06,28.63,100.99,31.14,2021-04-29 08:41:34
915,23.46,32.1,28.65,100.99,30.89,2021-04-29 08:42:08
916,23.46,32.15,28.72,100.99,30.67,2021-04-29 08:42:47
917,23.46,32.18,28.78,100.98,30.86,2021-04-29 08:43:22
918,23.46,32.2,28.74,100.99,30.56,2021-04-29 08:43:56
919,23.46,32.24,28.8,100.99,30.57,2021-04-29 08:44:30
920,23.46,32.25,28.78,100.99,30.53,2021-04-29 08:45:04
921,23.46,32.29,28.81,100.99,30.63,2021-04-29 08:45:38
922,23.46,32.31,28.89,100.99,30.68,2021-04-29 08:46:11
923,23.46,32.34,28.87,100.99,30.75,2021-04-29 08:46:47
924,23.46,32.36,28.98,100.99,30.92,2021-04-29 08:47:21
925,23.46,32.38,28.89,100.99,30.98,2021-04-29 08:47:55
926,23.46,32.4,28.92,100.99,30.9,2021-04-29 08:48:29
927,23.46,32.43,28.98,100.99,30.85,2021-04-29 08:49:04
928,23.46,32.45,28.98,100.99,30.74,2021-04-29 08:49:38
929,23.46,32.48,29.0,100.99,30.62,2021-04-29 08:50:12
930,23.46,32.5,29.05,100.99,30.46,2021-04-29 08:50:46
931,23.46,32.52,29.03,100.99,30.45,2021-04-29 08:51:19
932,23.46,32.55,29.11,100.99,30.54,2021-04-29 08:51:53
933,23.46,32.57,29.09,100.99,30.54,2021-04-29 08:52:28
934,23.96,32.6,29.07,100.99,30.6,2021-04-29 08:53:02
935,23.46,32.63,29.09,100.99,30.55,2021-04-29 08:53:36
936,23.46,32.66,29.16,100.99,30.51,2021-04-29 08:54:09
937,23.46,32.68,29.2,100.99,30.57,2021-04-29 08:54:44
938,23.46,32.71,29.18,100.99,30.67,2021-04-29 08:55:23
939,23.46,32.74,29.18,100.99,30.68,2021-04-29 08:55:57
940,23.46,32.76,29.31,100.99,30.61,2021-04-29 08:56:31
941,23.96,32.79,29.27,100.99,30.21,2021-04-29 08:57:08
942,23.96,32.81,29.32,100.99,30.01,2021-04-29 08:57:42
943,23.96,32.84,29.32,100.99,30.5,2021-04-29 08:58:29
944,23.46,32.86,29.31,100.99,30.29,2021-04-29 08:59:03
945,23.96,32.88,29.43,100.99,29.87,2021-04-29 08:59:37
946,23.96,32.91,29.38,100.98,29.59,2021-04-29 09:00:10
947,23.96,32.94,29.42,100.99,29.53,2021-04-29 09:00:44
948,23.96,32.96,29.43,100.99,29.55,2021-04-29 09:01:18
949,23.96,33.02,29.45,100.99,29.67,2021-04-29 09:02:14
950,23.96,33.07,29.53,100.99,29.72,2021-04-29 09:02:48
951,23.96,33.11,29.56,100.99,29.74,2021-04-29 09:03:21
952,23.96,33.15,29.58,100.99,29.71,2021-04-29 09:03:55
953,23.96,33.18,29.6,100.99,29.68,2021-04-29 09:04:29
954,23.96,33.24,29.65,100.99,29.77,2021-04-29 09:05:20
955,23.96,33.28,29.65,100.99,29.86,2021-04-29 09:05:54
956,23.96,33.32,29.67,100.99,30.06,2021-04-29 09:06:28
957,23.96,33.37,29.67,100.99,30.04,2021-04-29 09:07:02
958,23.96,33.4,29.69,100.99,29.79,2021-04-29 09:07:36
959,23.96,33.43,29.8,100.99,29.78,2021-04-29 09:08:10
960,23.96,33.47,29.8,101.01,29.7,2021-04-29 09:08:44
961,23.96,33.5,29.84,100.99,30.02,2021-04-29 09:09:17
962,23.96,33.52,29.87,100.99,30.1,2021-04-29 09:09:51
963,23.96,33.55,29.89,100.99,30.16,2021-04-29 09:10:31
964,23.96,33.58,29.97,101.0,30.09,2021-04-29 09:11:05
965,23.96,33.6,29.99,100.99,29.87,2021-04-29 09:11:39
966,23.96,33.64,30.0,101.0,29.81,2021-04-29 09:12:13
967,23.96,33.66,30.0,100.99,29.68,2021-04-29 09:12:46
968,23.96,33.69,30.1,101.0,29.35,2021-04-29 09:13:20
969,23.96,33.72,30.04,101.0,29.32,2021-04-29 09:13:54
970,23.96,33.6,30.15,101.0,29.43,2021-04-29 09:14:43
971,23.96,33.77,30.21,100.99,29.09,2021-04-29 09:15:17
972,23.96,33.8,30.13,100.99,29.04,2021-04-29 09:15:51
973,23.96,33.82,30.19,100.99,28.83,2021-04-29 09:16:25
974,23.96,33.84,30.17,100.99,28.95,2021-04-29 09:16:59
975,23.96,33.86,30.19,100.99,29.02,2021-04-29 09:17:33
976,23.96,33.88,30.26,101.0,29.03,2021-04-29 09:18:07
977,23.96,33.89,30.34,101.0,28.7,2021-04-29 09:18:41
978,23.96,33.9,30.34,100.99,28.62,2021-04-29 09:19:14
979,23.96,33.92,30.35,100.99,28.47,2021-04-29 09:19:48
980,23.96,33.93,30.37,101.0,28.44,2021-04-29 09:20:22
981,23.96,33.93,30.35,101.0,28.27,2021-04-29 09:20:55
982,23.96,33.91,30.43,101.0,28.24,2021-04-29 09:21:29
983,23.96,33.89,30.41,101.0,28.52,2021-04-29 09:22:03
984,23.96,33.88,30.46,101.0,28.99,2021-04-29 09:22:37
985,23.96,33.86,30.45,101.0,29.12,2021-04-29 09:23:11
986,23.96,33.86,30.46,101.0,29.11,2021-04-29 09:23:44
987,23.96,33.84,30.48,101.0,28.0,2021-04-29 09:24:19
988,23.96,33.83,30.54,101.0,27.87,2021-04-29 09:24:53
989,23.96,33.8,30.5,101.0,28.32,2021-04-29 09:25:27
990,23.96,33.76,30.54,101.0,28.88,2021-04-29 09:26:01
991,23.96,33.73,30.54,101.0,28.98,2021-04-29 09:26:35
992,23.96,33.7,30.48,101.0,29.1,2021-04-29 09:27:09
993,23.96,33.67,30.54,101.0,29.3,2021-04-29 09:27:43
994,23.96,33.67,30.58,101.0,29.35,2021-04-29 09:28:16
995,23.96,33.65,30.56,101.0,29.18,2021-04-29 09:28:50
996,23.96,33.65,30.56,101.0,28.86,2021-04-29 09:29:24
997,23.96,33.64,30.61,101.0,28.93,2021-04-29 09:29:58
998,23.96,33.64,30.56,101.0,28.69,2021-04-29 09:30:32
999,23.96,33.63,30.59,101.0,29.38,2021-04-29 09:31:05
1000,23.96,33.62,30.63,101.01,30.3,2021-04-29 09:31:39
1001,23.96,33.62,30.65,101.0,30.37,2021-04-29 09:32:13
1002,23.96,33.61,30.61,101.0,29.56,2021-04-29 09:32:47
1003,23.96,33.6,30.63,101.0,29.8,2021-04-29 09:33:20
1004,23.96,33.56,30.61,101.01,29.59,2021-04-29 09:33:55
1005,23.96,33.47,30.58,101.0,28.47,2021-04-29 09:34:28
1006,23.96,33.43,30.65,101.0,28.98,2021-04-29 09:35:02
1007,23.96,33.4,30.58,101.0,28.9,2021-04-29 09:35:36
1008,23.96,33.38,30.58,101.0,28.65,2021-04-29 09:36:10
1009,23.96,33.38,30.58,101.0,28.74,2021-04-29 09:36:44
1010,23.96,33.36,30.63,101.0,28.68,2021-04-29 09:37:17
1011,24.46,33.36,30.61,101.0,28.62,2021-04-29 09:37:51
1012,23.96,33.35,30.63,101.0,28.63,2021-04-29 09:38:25
1013,23.96,33.34,30.58,101.0,28.61,2021-04-29 09:38:59
1014,24.46,33.34,30.59,101.0,28.57,2021-04-29 09:39:33
1015,23.96,33.34,30.58,101.0,28.76,2021-04-29 09:40:06
1016,23.96,33.33,30.5,101.0,28.67,2021-04-29 09:40:40
1017,24.46,33.33,30.63,101.0,28.49,2021-04-29 09:41:13
1018,23.96,33.33,30.59,101.0,28.61,2021-04-29 09:41:47
1019,23.96,33.32,30.54,101.0,28.54,2021-04-29 09:42:21
1020,23.96,33.32,30.54,101.0,29.19,2021-04-29 09:42:54
1021,24.46,33.32,30.58,101.0,29.61,2021-04-29 09:43:28
1022,24.46,33.32,30.56,101.0,29.01,2021-04-29 09:44:02
1023,24.46,33.31,30.58,101.0,28.8,2021-04-29 09:44:36
1024,24.46,33.3,30.65,101.0,28.57,2021-04-29 09:45:09
1025,24.46,33.3,30.56,101.0,28.43,2021-04-29 09:45:43
1026,24.46,33.31,30.56,101.01,28.46,2021-04-29 09:46:16
1027,24.46,33.3,30.61,101.0,28.45,2021-04-29 09:46:50
1028,24.46,33.3,30.58,101.0,28.29,2021-04-29 09:47:25
1029,24.46,33.31,30.58,101.0,28.36,2021-04-29 09:47:59
1030,24.46,33.31,30.54,101.0,28.25,2021-04-29 09:48:53
1031,24.46,33.31,30.56,101.0,27.97,2021-04-29 09:49:28
1032,24.46,33.31,30.61,101.0,27.87,2021-04-29 09:50:02
1033,24.46,33.3,30.65,101.0,27.8,2021-04-29 09:50:36
1034,24.46,33.3,30.54,101.0,27.81,2021-04-29 09:51:10
1035,24.46,33.3,30.59,101.0,27.55,2021-04-29 09:51:44
1036,24.46,33.31,30.61,101.01,27.55,2021-04-29 09:52:17
1037,24.46,33.3,30.59,101.01,27.52,2021-04-29 09:52:51
1038,24.46,33.31,30.63,101.01,27.35,2021-04-29 09:53:25
1039,24.46,33.32,30.58,101.0,27.25,2021-04-29 09:53:58
1040,24.46,33.33,30.58,101.01,27.38,2021-04-29 09:54:32
1041,24.46,33.33,30.56,101.01,27.57,2021-04-29 09:55:06
1042,24.46,33.33,30.63,101.01,27.48,2021-04-29 09:55:39
1043,24.46,33.35,30.65,101.01,27.34,2021-04-29 09:56:13
1044,24.46,33.35,30.65,101.01,27.16,2021-04-29 09:56:47
1045,24.46,33.37,30.61,101.01,27.04,2021-04-29 09:57:20
1046,24.46,33.38,30.63,101.01,27.19,2021-04-29 09:57:54
1047,24.46,33.39,30.59,101.01,27.14,2021-04-29 09:58:28
1048,24.46,33.4,30.63,101.02,27.38,2021-04-29 09:59:02
1049,24.46,33.41,30.58,101.01,27.26,2021-04-29 09:59:35
1050,24.46,33.42,30.72,101.01,27.16,2021-04-29 10:00:09
1051,24.46,33.43,30.71,101.01,27.06,2021-04-29 10:00:42
1052,24.46,33.44,30.61,101.01,27.11,2021-04-29 10:01:16
1053,24.46,33.44,30.67,101.01,27.3,2021-04-29 10:01:50
1054,24.46,33.45,30.69,101.01,27.37,2021-04-29 10:02:24
1055,24.46,33.45,30.67,101.02,27.37,2021-04-29 10:02:57
1056,24.46,33.46,30.63,101.01,27.44,2021-04-29 10:03:31
1057,24.46,33.48,30.71,101.01,27.24,2021-04-29 10:04:05
1058,24.46,33.48,30.71,101.01,27.1,2021-04-29 10:04:38
1059,24.46,33.49,30.74,101.02,27.22,2021-04-29 10:05:12
1060,24.46,33.5,30.76,101.02,27.11,2021-04-29 10:05:45
1061,24.46,33.51,30.72,101.01,27.38,2021-04-29 10:06:19
1062,24.46,33.53,30.72,101.01,27.35,2021-04-29 10:06:53
1063,24.46,33.53,30.76,101.02,26.75,2021-04-29 10:07:27
1064,24.46,33.55,30.72,101.02,26.59,2021-04-29 10:08:01
1065,24.46,33.56,30.74,101.02,26.92,2021-04-29 10:08:34
1066,24.46,33.57,30.78,101.01,27.07,2021-04-29 10:09:08
1067,24.46,33.6,30.74,101.01,27.24,2021-04-29 10:09:42
1068,24.46,33.6,30.71,101.01,27.41,2021-04-29 10:10:15
1069,24.46,33.62,30.71,101.01,27.58,2021-04-29 10:10:49
1070,24.46,33.63,30.78,101.01,27.39,2021-04-29 10:11:23
1071,24.46,33.65,30.82,101.02,27.22,2021-04-29 10:11:56
1072,24.46,33.67,30.82,101.01,27.38,2021-04-29 10:12:30
1073,24.46,33.7,30.78,101.01,27.81,2021-04-29 10:13:04
1074,24.46,33.73,30.82,101.02,28.27,2021-04-29 10:13:37
1075,24.46,33.75,30.85,101.01,28.57,2021-04-29 10:14:11
1076,24.46,33.78,30.91,101.01,28.82,2021-04-29 10:14:44
1077,24.46,33.8,30.89,101.01,29.05,2021-04-29 10:15:18
1078,24.46,33.82,30.89,101.02,29.26,2021-04-29 10:15:52
1079,24.46,33.85,30.85,101.02,29.42,2021-04-29 10:16:26
1080,24.46,33.88,30.93,101.02,29.37,2021-04-29 10:17:00
1081,24.46,33.89,30.97,101.01,29.16,2021-04-29 10:17:34
1082,24.46,33.92,30.93,101.01,29.18,2021-04-29 10:18:07
1083,24.46,33.94,30.95,101.01,28.89,2021-04-29 10:18:41
1084,24.46,33.96,30.98,101.02,29.03,2021-04-29 10:19:14
1085,24.46,33.99,30.97,101.02,29.04,2021-04-29 10:19:48
1086,24.46,34.01,31.0,101.02,28.99,2021-04-29 10:20:22
1087,24.46,34.03,31.0,101.02,28.91,2021-04-29 10:20:55
1088,24.46,34.05,31.04,101.02,28.71,2021-04-29 10:21:29
1089,24.46,34.06,31.02,101.01,28.22,2021-04-29 10:22:02
1090,24.46,34.09,31.12,101.02,28.01,2021-04-29 10:22:52
1091,24.46,34.1,31.08,101.01,28.24,2021-04-29 10:23:26
1092,24.46,34.12,31.08,101.02,28.04,2021-04-29 10:24:00
1093,24.46,34.13,31.13,101.02,27.42,2021-04-29 10:24:34
1094,24.46,34.13,31.12,101.02,27.74,2021-04-29 10:25:07
1095,24.46,34.14,31.15,101.02,28.33,2021-04-29 10:25:41
1096,24.46,34.13,31.17,101.02,28.64,2021-04-29 10:26:15
1097,24.46,34.14,31.08,101.02,28.61,2021-04-29 10:26:48
1098,24.46,34.14,31.19,101.02,28.56,2021-04-29 10:27:22
1099,24.46,34.14,31.13,101.02,28.34,2021-04-29 10:27:55
1100,24.46,34.14,31.19,101.02,28.35,2021-04-29 10:28:29
1101,24.46,34.13,31.15,101.02,27.82,2021-04-29 10:29:03
1102,24.46,34.13,31.19,101.02,27.47,2021-04-29 10:29:36
1103,24.46,34.13,31.21,101.02,27.51,2021-04-29 10:30:10
1104,24.46,34.12,31.25,101.03,27.41,2021-04-29 10:30:44
1105,24.46,34.12,31.25,101.02,27.31,2021-04-29 10:31:17
1106,24.46,34.11,31.23,101.03,27.03,2021-04-29 10:31:51
1107,24.46,34.1,31.25,101.02,26.94,2021-04-29 10:32:25
1108,24.46,34.09,31.25,101.02,27.19,2021-04-29 10:32:59
1109,24.46,34.08,31.25,101.02,27.33,2021-04-29 10:33:33
1110,24.46,34.08,31.25,101.02,27.26,2021-04-29 10:34:06
1111,24.46,34.07,31.3,101.02,27.31,2021-04-29 10:34:40
1112,24.46,34.07,31.3,101.02,27.54,2021-04-29 10:35:13
1113,24.46,34.05,31.28,101.03,27.25,2021-04-29 10:35:47
1114,24.46,34.05,31.28,101.03,27.28,2021-04-29 10:36:21
1115,24.46,34.04,31.28,101.02,27.33,2021-04-29 10:36:54
1116,24.46,34.03,31.3,101.02,27.14,2021-04-29 10:37:28
1117,24.46,34.01,31.28,101.02,26.95,2021-04-29 10:38:02
1118,24.46,34.0,31.3,101.02,27.35,2021-04-29 10:38:36
1119,24.46,34.0,31.28,101.02,27.66,2021-04-29 10:39:09
1120,24.46,33.99,31.26,101.03,27.77,2021-04-29 10:39:43
1121,24.46,33.98,31.32,101.03,27.36,2021-04-29 10:40:16
1122,24.46,33.97,31.32,101.03,27.53,2021-04-29 10:40:50
1123,24.46,33.95,31.25,101.03,27.38,2021-04-29 10:41:24
1124,24.46,33.94,31.28,101.03,27.43,2021-04-29 10:41:58
1125,24.46,33.93,31.26,101.03,27.15,2021-04-29 10:42:32
1126,24.46,33.93,31.34,101.03,27.53,2021-04-29 10:43:05
1127,24.46,33.91,31.3,101.03,27.89,2021-04-29 10:43:39
1128,24.46,33.9,31.32,101.03,27.7,2021-04-29 10:44:12
1129,24.46,33.89,31.28,101.03,27.57,2021-04-29 10:44:46
1130,24.46,33.87,31.28,101.03,27.45,2021-04-29 10:45:20
1131,24.46,33.86,31.32,101.03,27.59,2021-04-29 10:45:54
1132,24.46,33.86,31.34,101.03,27.93,2021-04-29 10:46:28
1133,24.46,33.85,31.28,101.03,27.82,2021-04-29 10:47:01
1134,24.46,33.84,31.28,101.03,27.43,2021-04-29 10:47:35
1135,24.46,33.82,31.3,101.03,27.61,2021-04-29 10:48:09
1136,24.46,33.81,31.32,101.03,27.47,2021-04-29 10:48:42
1137,24.46,33.79,31.28,101.03,27.73,2021-04-29 10:49:16
1138,24.46,33.78,31.28,101.03,27.67,2021-04-29 10:49:50
1139,24.46,33.77,31.32,101.03,27.58,2021-04-29 10:50:23
1140,24.46,33.75,31.28,101.03,27.54,2021-04-29 10:50:57
1141,24.46,33.74,31.3,101.03,27.88,2021-04-29 10:51:31
1142,24.46,33.74,31.26,101.03,27.9,2021-04-29 10:52:04
1143,24.46,33.72,31.28,101.03,27.73,2021-04-29 10:52:38
1144,24.46,33.71,31.25,101.03,27.98,2021-04-29 10:53:12
1145,24.46,33.69,31.28,101.03,28.1,2021-04-29 10:53:45
1146,24.46,33.68,31.28,101.03,28.51,2021-04-29 10:54:19
1147,24.46,33.67,31.3,101.03,28.23,2021-04-29 10:54:52
1148,24.46,33.66,31.25,101.03,27.83,2021-04-29 10:55:27
1149,24.46,33.63,31.21,101.03,27.64,2021-04-29 10:56:01
1150,23.96,33.62,31.26,101.04,28.1,2021-04-29 10:56:49
1151,24.46,33.61,31.28,101.03,28.93,2021-04-29 10:57:23
1152,23.96,33.59,31.17,101.03,28.89,2021-04-29 10:57:59
1153,24.46,33.59,31.23,101.03,28.57,2021-04-29 10:58:33
1154,23.96,33.57,31.23,101.04,28.39,2021-04-29 10:59:06
1155,24.46,33.55,31.17,101.04,28.0,2021-04-29 10:59:40
1156,23.96,33.54,31.21,101.04,28.25,2021-04-29 11:00:14
1157,23.96,33.53,31.21,101.03,28.6,2021-04-29 11:00:47
1158,23.96,33.52,31.21,101.03,28.18,2021-04-29 11:01:21
1159,23.96,33.52,31.17,101.04,28.53,2021-04-29 11:01:55
1160,23.96,33.5,31.17,101.03,28.59,2021-04-29 11:02:28
1161,23.96,33.49,31.17,101.04,28.31,2021-04-29 11:03:02
1162,23.96,33.49,31.19,101.03,28.48,2021-04-29 11:03:36
1163,23.96,33.48,31.21,101.04,28.81,2021-04-29 11:04:09
1164,23.96,33.46,31.17,101.04,29.3,2021-04-29 11:04:43
1165,23.96,33.45,31.12,101.03,29.54,2021-04-29 11:05:17
1166,23.96,33.44,31.19,101.04,29.49,2021-04-29 11:05:50
1167,23.96,33.43,31.15,101.04,29.46,2021-04-29 11:06:25
1168,23.96,33.42,31.13,101.04,28.96,2021-04-29 11:06:58
1169,23.96,33.41,31.13,101.04,28.92,2021-04-29 11:07:32
1170,23.96,33.4,31.1,101.04,29.18,2021-04-29 11:08:05
1171,23.96,33.4,31.1,101.04,29.35,2021-04-29 11:08:39
1172,23.96,33.39,31.12,101.04,29.47,2021-04-29 11:09:13
1173,23.96,33.38,31.13,101.04,29.47,2021-04-29 11:09:47
1174,23.96,33.38,31.12,101.04,29.63,2021-04-29 11:10:20
1175,23.96,33.37,31.08,101.04,29.32,2021-04-29 11:10:54
1176,23.96,33.37,31.1,101.04,29.47,2021-04-29 11:11:28
1177,23.96,33.35,31.04,101.05,29.59,2021-04-29 11:12:01
1178,23.96,33.35,31.1,101.04,29.6,2021-04-29 11:12:35
1179,23.96,33.34,31.1,101.04,29.42,2021-04-29 11:13:09
1180,23.96,33.34,31.04,101.04,28.9,2021-04-29 11:13:42
1181,23.96,33.34,31.06,101.04,28.95,2021-04-29 11:14:16
1182,23.96,33.33,31.06,101.04,29.23,2021-04-29 11:14:50
1183,23.96,33.33,31.04,101.04,28.98,2021-04-29 11:15:24
1184,23.96,33.33,31.06,101.04,29.1,2021-04-29 11:15:58
1185,23.96,33.32,31.08,101.04,29.14,2021-04-29 11:16:31
1186,23.96,33.33,31.08,101.04,29.56,2021-04-29 11:17:05
1187,23.96,33.32,31.04,101.04,29.55,2021-04-29 11:17:38
1188,23.96,33.32,31.0,101.04,29.54,2021-04-29 11:18:12
1189,23.96,33.32,31.02,101.04,29.02,2021-04-29 11:18:46
1190,23.96,33.32,31.02,101.04,28.67,2021-04-29 11:19:19
1191,23.96,33.33,31.0,101.04,28.92,2021-04-29 11:19:53
1192,23.96,33.33,31.02,101.04,29.29,2021-04-29 11:20:32
1193,23.96,33.35,31.04,101.05,28.94,2021-04-29 11:21:07
1194,23.96,33.36,31.04,101.04,28.83,2021-04-29 11:21:40
1195,23.96,33.37,31.04,101.05,28.72,2021-04-29 11:22:14
1196,23.96,33.39,31.0,101.04,28.84,2021-04-29 11:22:53
1197,23.96,33.41,30.98,101.04,29.14,2021-04-29 11:23:27
1198,23.96,33.43,31.04,101.05,29.14,2021-04-29 11:24:01
1199,23.96,33.45,31.02,101.04,29.29,2021-04-29 11:24:35
1200,23.96,33.46,31.02,101.04,29.64,2021-04-29 11:25:09
1201,23.96,33.48,31.04,101.05,29.64,2021-04-29 11:25:47
1202,23.96,33.5,31.06,101.04,29.71,2021-04-29 11:26:21
1203,23.96,33.51,31.02,101.04,29.96,2021-04-29 11:26:55
1204,23.96,33.53,31.1,101.04,30.01,2021-04-29 11:27:29
1205,23.96,33.55,31.1,101.04,30.08,2021-04-29 11:28:03
1206,23.96,33.56,31.04,101.04,30.01,2021-04-29 11:28:36
1207,23.96,33.58,31.08,101.04,30.31,2021-04-29 11:29:10
1208,23.96,33.6,31.06,101.04,30.45,2021-04-29 11:29:44
1209,23.96,33.61,31.12,101.04,30.31,2021-04-29 11:30:17
1210,23.96,33.64,31.12,101.04,30.36,2021-04-29 11:31:06
1211,23.96,33.66,31.1,101.04,30.14,2021-04-29 11:31:40
1212,23.96,33.66,31.13,101.04,30.12,2021-04-29 11:32:14
1213,23.96,33.67,31.06,101.04,30.23,2021-04-29 11:32:48
1214,23.96,33.68,31.1,101.04,30.32,2021-04-29 11:33:21
1215,23.96,33.68,31.08,101.04,30.26,2021-04-29 11:33:55
1216,23.96,33.7,31.1,101.04,30.22,2021-04-29 11:34:29
1217,23.96,33.69,31.12,101.04,30.12,2021-04-29 11:35:03
1218,23.96,33.71,31.13,101.04,29.9,2021-04-29 11:35:36
1219,23.96,33.7,31.08,101.04,30.01,2021-04-29 11:36:10
1220,23.96,33.71,31.17,101.04,30.25,2021-04-29 11:36:44
1221,23.96,33.71,31.13,101.04,30.08,2021-04-29 11:37:17
1222,23.96,33.69,31.15,101.03,29.78,2021-04-29 11:37:51
1223,23.96,33.69,31.12,101.04,29.67,2021-04-29 11:38:26
1224,23.96,33.69,31.12,101.04,29.82,2021-04-29 11:39:00
1225,23.96,33.69,31.15,101.04,29.83,2021-04-29 11:39:34
1226,23.96,33.69,31.19,101.03,29.8,2021-04-29 11:40:08
1227,23.96,33.68,31.15,101.03,29.78,2021-04-29 11:40:41
1228,23.96,33.67,31.17,101.04,29.52,2021-04-29 11:41:15
1229,23.96,33.67,31.17,101.04,29.29,2021-04-29 11:41:49
1230,23.96,33.66,31.19,101.04,29.39,2021-04-29 11:42:23
1231,23.96,33.65,31.15,101.04,29.21,2021-04-29 11:42:56
1232,23.96,33.64,31.19,101.04,29.21,2021-04-29 11:43:30
1233,23.96,33.64,31.15,101.04,29.3,2021-04-29 11:44:04
1234,23.46,33.63,31.12,101.04,29.19,2021-04-29 11:44:37
1235,23.96,33.62,31.17,101.04,29.17,2021-04-29 11:45:16
1236,23.46,33.61,31.17,101.04,29.26,2021-04-29 11:45:50
1237,23.96,33.6,31.21,101.04,29.1,2021-04-29 11:46:24
1238,23.46,33.58,31.19,101.04,28.97,2021-04-29 11:46:58
1239,23.96,33.59,31.15,101.04,29.03,2021-04-29 11:47:32
1240,23.46,33.57,31.19,101.04,28.88,2021-04-29 11:48:05
1241,23.96,33.56,31.12,101.04,29.0,2021-04-29 11:48:39
1242,23.96,33.56,31.19,101.04,28.98,2021-04-29 11:49:13
1243,23.96,33.55,31.12,101.04,28.91,2021-04-29 11:49:46
1244,23.46,33.53,31.13,101.04,29.09,2021-04-29 11:50:20
1245,23.96,33.53,31.12,101.04,28.52,2021-04-29 11:50:54
1246,23.46,33.53,31.17,101.04,28.46,2021-04-29 11:51:28
1247,23.46,33.52,31.06,101.04,28.99,2021-04-29 11:52:02
1248,23.46,33.5,31.12,101.04,28.78,2021-04-29 11:52:36
1249,23.46,33.49,31.13,101.04,28.72,2021-04-29 11:53:09
1250,23.46,33.49,31.13,101.04,28.85,2021-04-29 11:53:43
1251,23.46,33.48,31.1,101.04,29.09,2021-04-29 11:54:17
1252,23.46,33.48,31.19,101.04,28.8,2021-04-29 11:54:51
1253,23.46,33.47,31.1,101.04,28.52,2021-04-29 11:55:26
1254,23.46,33.46,31.12,101.04,28.39,2021-04-29 11:56:00
1255,23.46,33.45,31.15,101.04,28.62,2021-04-29 11:56:34
1256,23.46,33.44,31.13,101.05,28.51,2021-04-29 11:57:07
1257,23.46,33.44,31.1,101.05,28.38,2021-04-29 11:57:41
1258,23.46,33.43,31.08,101.05,28.38,2021-04-29 11:58:15
1259,23.46,33.43,31.08,101.05,28.15,2021-04-29 11:58:49
1260,23.46,33.42,31.15,101.05,28.04,2021-04-29 11:59:22
1261,23.46,33.42,31.08,101.05,27.83,2021-04-29 11:59:56
1262,23.46,33.41,31.08,101.05,27.93,2021-04-29 12:00:30
1263,23.46,33.4,31.08,101.05,27.8,2021-04-29 12:01:04
1264,23.46,33.39,31.1,101.05,28.05,2021-04-29 12:01:38
1265,23.46,33.39,31.1,101.05,28.33,2021-04-29 12:02:11
1266,23.46,33.39,31.1,101.05,28.56,2021-04-29 12:02:45
1267,23.46,33.37,31.12,101.05,28.74,2021-04-29 12:03:19
1268,23.46,33.37,31.04,101.05,28.79,2021-04-29 12:03:52
1269,23.46,33.36,31.02,101.05,28.43,2021-04-29 12:04:27
1270,23.46,33.34,31.13,101.04,28.03,2021-04-29 12:05:17
1271,23.46,33.34,31.12,101.05,28.08,2021-04-29 12:05:50
1272,23.46,33.33,31.12,101.05,28.43,2021-04-29 12:06:25
1273,23.46,33.32,31.08,101.04,28.35,2021-04-29 12:06:58
1274,23.46,33.31,31.06,101.05,28.02,2021-04-29 12:07:32
1275,23.46,33.31,31.02,101.05,28.1,2021-04-29 12:08:06
1276,23.46,33.31,31.02,101.05,28.43,2021-04-29 12:08:40
1277,23.46,33.29,30.98,101.05,28.23,2021-04-29 12:09:13
1278,23.46,33.29,31.02,101.05,28.3,2021-04-29 12:09:47
1279,23.46,33.27,31.02,101.05,28.49,2021-04-29 12:10:21
1280,23.46,33.26,30.95,101.06,28.5,2021-04-29 12:10:55
1281,23.46,33.25,31.0,101.06,28.53,2021-04-29 12:11:29
1282,23.46,33.24,31.0,101.06,28.46,2021-04-29 12:12:02
1283,23.46,33.23,31.02,101.05,28.3,2021-04-29 12:12:36
1284,23.46,33.22,31.0,101.06,28.42,2021-04-29 12:13:10
1285,23.46,33.21,30.98,101.05,28.2,2021-04-29 12:13:44
1286,23.46,33.21,30.97,101.06,28.29,2021-04-29 12:14:17
1287,23.46,33.19,31.0,101.05,28.1,2021-04-29 12:14:51
1288,23.46,33.18,31.02,101.05,28.05,2021-04-29 12:15:26
1289,23.46,33.19,31.0,101.05,28.88,2021-04-29 12:16:00
1290,23.46,33.17,31.02,101.05,28.77,2021-04-29 12:16:34
1291,23.46,33.16,31.0,101.05,28.4,2021-04-29 12:17:07
1292,23.46,33.15,31.02,101.06,28.77,2021-04-29 12:17:41
1293,23.46,33.14,30.97,101.05,28.3,2021-04-29 12:18:15
